KEGG ID	KEGG Term	Times Found	Term Pvalues Corr Bonf	Found Gene #	All Associated Gene #	Found Genes Combined	All Associated Genes
KEGG:05200	Pathways in cancer	40	2.52E-20	178	328	 RB1  CSF3R  SPI1  ITGA2B  CBLC  FGF1  ETS1  FGF2  CRKL  IGF1R  FGF7  CCND1  CDH1  AKT2  MYC  RASSF5  AKT3  EP300  AKT1  SKP2  PDGFRB  PDGFRA  MAP2K1  PRKCB  DAPK1  HGF  DAPK2  MITF  PRKCA  RBX1  RUNX1  BCR  COL4A2  MSH2  COL4A1  COL4A5  RAF1  TP53  CSF1R  CTBP2  EPAS1  MAX  CTBP1  TCF7  CUL2  PDGFB  PIK3R3  KLK3  PIK3R2  PIK3R1  PLD1  FOXO1  STK36  DVL1  PLCG2  DVL2  PLCG1  FADD  RALGDS  STAT5A  STAT5B  JUN  SMAD4  FZD3  CREBBP  SMAD3  TGFB1  JUP  TGFB3  PTCH1  ZBTB16  FZD7  FN1  FZD8  BRAF  IGF1  NFKB1  PTK2  NFKBIA  BMP4  IL6  BMP2  CDK6  CDK4  BCL2  CYCS  GRB2  FGFR3  FGFR2  FGFR1  BCL2L1  RET  ITGB1  GSK3B  CDKN1A  CDKN1B  PTEN  SLC2A1  PIK3CD  FASLG  PIK3CB  GLI1  GLI3  IKBKB  CASP9  SUFU  CASP3  RAC2  RAC3  ITGAV  HRAS  JAK1  NKX3-1  APC2  HSP90AA1  CHUK  DCC  MMP1  ITGA3  ITGA2  MMP2  AXIN1  FOS  AXIN2  TRAF1  TGFBR1  TGFBR2  PIK3CA  TRAF6  KIT  RARB  PPARG  ITGA6  SOS1  CRK  MET  CEBPA  LAMA2  LAMA1  LAMA4  LEF1  LAMA3  CBL  EGFR  MAPK9  MAPK8  RXRA  ERBB2  E2F1  E2F2  MAPK1  E2F3  VHL  BID  RXRG  MAPK3  NTRK1  TCF7L2  TCF7L1  LAMB3  BAD  EGF  STAT1  LAMB2  CDKN2A  STAT3  LAMB1  PML  VEGFA  MAPK10  KITLG  RAD51  APC  CCDC6  BAX  FAS  CTNNB1  KRAS 	[ABL1, AKT1, AKT2, AKT3, APC, APC2, APPL1, AR, ARAF, ARNT, ARNT2, AXIN1, AXIN2, BAD, BAX, BCL2, BCL2L1, BCR, BID, BIRC2, BIRC3, BIRC5, BIRC7, BIRC8, BMP2, BMP4, BRAF, BRCA2, CASP3, CASP8, CASP9, CBL, CBLB, CBLC, CCDC6, CCNA1, CCND1, CCNE1, CCNE2, CDC42, CDH1, CDK2, CDK4, CDK6, CDKN1A, CDKN1B, CDKN2A, CDKN2B, CEBPA, CHUK, CKS1B, COL4A1, COL4A2, COL4A4, COL4A5, COL4A6, CREBBP, CRK, CRKL, CSF1R, CSF2RA, CSF3R, CTBP1, CTBP2, CTNNA1, CTNNA2, CTNNA3, CTNNB1, CUL2, CYCS, DAPK1, DAPK2, DAPK3, DCC, DVL1, DVL2, DVL3, E2F1, E2F2, E2F3, EGF, EGFR, EGLN1, EGLN2, EGLN3, EP300, EPAS1, ERBB2, ETS1, FADD, FAS, FASLG, FGF1, FGF10, FGF11, FGF12, FGF13, FGF14, FGF16, FGF17, FGF18, FGF19, FGF2, FGF20, FGF21, FGF22, FGF23, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FGFR1, FGFR2, FGFR3, FH, FIGF, FLT3, FLT3LG, FN1, FOS, FOXO1, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, FZD9, GLI1, GLI2, GLI3, GRB2, GSK3B, GSTP1, HDAC1, HDAC2, HGF, HHIP, HIF1A, HRAS, HSP90AA1, HSP90AB1, HSP90B1, IGF1, IGF1R, IKBKB, IKBKG, IL6, IL8, ITGA2, ITGA2B, ITGA3, ITGA6, ITGAV, ITGB1, JAK1, JUN, JUP, KIT, KITLG, KLK3, KRAS, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LAMC2, LAMC3, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK10, MAPK3, MAPK8, MAPK9, MAX, MDM2, MECOM, MET, MITF, MLH1, MMP1, MMP2, MMP9, MSH2, MSH3, MSH6, MTOR, MYC, NCOA4, NFKB1, NFKB2, NFKBIA, NKX3-1, NOS2, NRAS, NTRK1, PAX8, PDGFA, PDGFB, PDGFRA, PDGFRB, PGF, PIAS1, PIAS2, PIAS3, PIAS4, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG1, PLCG2, PLD1, PML, PPARD, PPARG, PRKCA, PRKCB, PRKCG, PTCH1, PTCH2, PTEN, PTGS2, PTK2, RAC1, RAC2, RAC3, RAD51, RAF1, RALA, RALB, RALBP1, RALGDS, RARA, RARB, RASSF1, RASSF5, RB1, RBX1, RELA, RET, RHOA, RUNX1, RUNX1T1, RXRA, RXRB, RXRG, SHH, SKP2, SLC2A1, SMAD2, SMAD3, SMAD4, SMO, SOS1, SOS2, SPI1, STAT1, STAT3, STAT5A, STAT5B, STK36, STK4, SUFU, TCEB1, TCEB2, TCF7, TCF7L1, TCF7L2, TFG, TGFA, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TP53, TPM3, TPR, TRAF1, TRAF2, TRAF3, TRAF4, TRAF5, TRAF6, VEGFA, VEGFB, VEGFC, VHL, WNT1, WNT10A, WNT10B, WNT11, WNT16, WNT2, WNT2B, WNT3, WNT3A, WNT4, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A, WNT9B, XIAP, ZBTB16]
KEGG:04727	GABAergic synapse	21	3.49E-20	53	89	 ABAT  GLS  GNGT1  GABRR2  GABRR1  GNGT2  PRKACG  PRKACA  PRKACB  PRKCG  NSF  GABARAPL2  GABARAPL1  PRKCB  PRKCA  GABRG3  GABRG1  ADCY9  SRC  CACNA1B  GNAI3  ADCY4  ADCY3  CACNA1A  ADCY2  CACNA1C  ADCY1  ADCY8  ADCY7  GNAI1  ADCY6  GABARAP  ADCY5  GNAI2  GNG10  GNG3  GNG2  GNG5  GNG4  GNG7  GNG8  CACNA1S  GABBR2  KCNJ6  GAD1  GNG12  GNG11  GNG13  GNAO1  GNB2  GNB1  GNB3  GNB5 	[ABAT, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1S, GABARAP, GABARAPL1, GABARAPL2, GABBR1, GABBR2, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GABRR1, GABRR2, GABRR3, GAD1, GAD2, GLS, GLS2, GLUL, GNAI1, GNAI2, GNAI3, GNAO1, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GPHN, HAP1, KCNJ6, NSF, PLCL1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SLC12A5, SLC32A1, SLC38A1, SLC38A2, SLC38A3, SLC38A5, SLC6A1, SLC6A11, SLC6A13, SRC, TRAK2]
KEGG:04810	Regulation of actin cytoskeleton	10	9.10E-20	79	212	 ITGB1  CHRM2  ITGB3  ARPC1B  ITGB2  ITGA2B  PIK3CD  PIK3CB  WASL  ITGAE  ITGAL  FGF2  ACTB  ACTG1  CRKL  MYLK  FGF7  CFL1  BDKRB2  ITGAV  ITGB7  PIP4K2B  ITGB6  PIP4K2C  HRAS  GIT1  PDGFRB  VAV3  PDGFRA  MAP2K1  ITGA4  ACTN2  ITGA3  ACTN1  ITGA2  ITGA1  RRAS2  ACTN4  F2  VAV1  VAV2  TIAM1  PIK3CA  ITGAD  ITGA8  ITGA7  MYH9  ITGA6  ITGA5  ARHGEF7  EZR  RAF1  CRK  DOCK1  ITGA9  SRC  PXN  PDGFB  PIK3R3  PIK3R1  EGFR  SCIN  PDGFD  PDGFC  MAPK1  WASF1  MAPK3  GSN  EGF  LIMK1  FN1  BRAF  PTK2  ABI2  ITGA11  FGFR3  BCAR1  FGFR2  FGFR1 	[ABI2, ACTB, ACTG1, ACTN1, ACTN2, ACTN3, ACTN4, APC, APC2, ARAF, ARHGEF1, ARHGEF12, ARHGEF4, ARHGEF6, ARHGEF7, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, BAIAP2, BCAR1, BDKRB1, BDKRB2, BRAF, C3orf10, CD14, CDC42, CFL1, CFL2, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, CRK, CRKL, CYFIP1, CYFIP2, DIAPH1, DIAPH2, DIAPH3, DOCK1, EGF, EGFR, ENAH, EZR, F2, F2R, FGD1, FGD3, FGF1, FGF10, FGF11, FGF12, FGF13, FGF14, FGF16, FGF17, FGF18, FGF19, FGF2, FGF20, FGF21, FGF22, FGF23, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FGFR1, FGFR2, FGFR3, FGFR4, FN1, GIT1, GNA12, GNA13, GNG12, GRLF1, GSN, HRAS, INS, INSRR, IQGAP1, IQGAP2, IQGAP3, ITGA1, ITGA10, ITGA11, ITGA2, ITGA2B, ITGA3, ITGA4, ITGA5, ITGA6, ITGA7, ITGA8, ITGA9, ITGAD, ITGAE, ITGAL, ITGAM, ITGAV, ITGAX, ITGB1, ITGB2, ITGB3, ITGB4, ITGB5, ITGB6, ITGB7, ITGB8, KRAS, LIMK1, LIMK2, MAP2K1, MAP2K2, MAPK1, MAPK3, MOS, MRAS, MSN, MYH10, MYH14, MYH9, MYL10, MYL12A, MYL12B, MYL2, MYL5, MYL7, MYL9, MYLK, MYLK2, MYLK3, MYLPF, NCKAP1, NCKAP1L, NRAS, PAK1, PAK2, PAK3, PAK4, PAK6, PAK7, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRA, PDGFRB, PFN1, PFN2, PFN3, PFN4, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIKFYVE, PIP4K2A, PIP4K2B, PIP4K2C, PIP5K1A, PIP5K1B, PIP5K1C, PPP1CA, PPP1CB, PPP1CC, PPP1R12A, PTK2, PXN, RAC1, RAC2, RAC3, RAF1, RDX, RHOA, ROCK1, ROCK2, RRAS, RRAS2, SCIN, SLC9A1, SOS1, SOS2, SRC, SSH1, SSH2, SSH3, TIAM1, TIAM2, TMSB4X, TMSB4Y, VAV1, VAV2, VAV3, VCL, WAS, WASF1, WASF2, WASL]
KEGG:05215	Prostate cancer	333	1.19E-19	83	89	 RB1  GSK3B  CDKN1A  CDKN1B  PTEN  ARAF  PIK3CD  PIK3CB  PIK3CG  IGF1R  IKBKB  CASP9  CCND1  AKT2  CREB3L1  AKT3  CREB3L2  AKT1  EP300  IKBKG  HRAS  NKX3-1  PDGFRB  PDGFRA  MAP2K1  HSP90AA1  CHUK  PDPK1  INSRR  AR  CREB3  CREB1  PIK3CA  CCNE2  CCNE1  SOS1  RAF1  TP53  SOS2  ATF4  CREB5  GSTP1  LEF1  TCF7  PDGFB  PIK3R3  PDGFA  TGFA  PIK3R2  KLK3  PIK3R1  FOXO1  EGFR  HSP90B1  INS  PIK3R5  NRAS  PDGFD  ERBB2  PDGFC  E2F1  MAPK1  E2F2  E2F3  MAPK3  TCF7L2  CREBBP  TCF7L1  SRD5A2  BAD  EGF  BRAF  IGF1  NFKB1  MTOR  NFKBIA  BCL2  MDM2  CTNNB1  GRB2  KRAS  FGFR2  FGFR1 	[AKT1, AKT2, AKT3, AR, ARAF, ATF4, BAD, BCL2, BRAF, CASP9, CCND1, CCNE1, CCNE2, CDK2, CDKN1A, CDKN1B, CHUK, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREB5, CREBBP, CTNNB1, E2F1, E2F2, E2F3, EGF, EGFR, EP300, ERBB2, FGFR1, FGFR2, FOXO1, GRB2, GSK3B, GSTP1, HRAS, HSP90AA1, HSP90AB1, HSP90B1, IGF1, IGF1R, IKBKB, IKBKG, INS, INSRR, KLK3, KRAS, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MTOR, NFKB1, NFKBIA, NKX3-1, NRAS, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRA, PDGFRB, PDPK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PTEN, RAF1, RB1, RELA, SOS1, SOS2, SRD5A2, TCF7, TCF7L1, TCF7L2, TGFA, TP53]
KEGG:04270	Vascular smooth muscle contraction	23	1.21E-19	58	116	 GUCY1B3  CALML5  CALML3  ADRA1A  MYLK  PRKACG  PRKACB  PRKG1  GUCY1A3  ARHGEF11  GUCY1A2  PTGIR  MAP2K1  PRKCH  PPP1R12A  PRKCB  PRKCE  PRKCD  PLA2G4A  PRKCA  RHOA  ACTA2  PLCB3  ADCY9  PLCB4  KCNMA1  PRKCQ  PLCB1  RAF1  PLCB2  RAMP2  CALCRL  NPR1  NPR2  ITPR1  ADCY4  ITPR2  ADCY3  ITPR3  ADCY2  CACNA1C  ADCY1  ADCY8  ADCY7  ADCY6  ADCY5  CALD1  GNA12  MAPK1  CACNA1S  MAPK3  PPP1R14A  BRAF  GNAS  MRVI1  CALM3  CALM1  CALM2 	[ACTA2, ACTG2, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADORA2A, ADORA2B, ADRA1A, ADRA1B, ADRA1D, AGTR1, ARAF, ARHGEF1, ARHGEF11, ARHGEF12, AVPR1A, AVPR1B, BRAF, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CALCRL, CALD1, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CYP4A11, CYP4A22, EDNRA, GNA11, GNA12, GNA13, GNAQ, GNAS, GUCY1A2, GUCY1A3, GUCY1B3, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KCNMA1, KCNMB1, KCNMB2, KCNMB3, KCNMB4, KCNU1, MAP2K1, MAP2K2, MAPK1, MAPK3, MRVI1, MYH11, MYL6, MYL6B, MYL9, MYLK, MYLK2, MYLK3, NPR1, NPR2, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PPP1CA, PPP1CB, PPP1CC, PPP1R12A, PPP1R12B, PPP1R14A, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PRKCH, PRKCQ, PRKG1, PRKX, PTGIR, RAF1, RAMP1, RAMP2, RAMP3, RHOA, ROCK1, ROCK2]
KEGG:04916	Melanogenesis	26	1.81E-19	63	101	 GSK3B  CALML5  CALML3  PRKACG  EP300  HRAS  PRKACB  PRKCG  MAP2K1  PRKCB  WNT5A  PRKCA  MITF  CREB3  PLCB3  ADCY9  PLCB4  CREB1  DCT  PLCB1  RAF1  PLCB2  CAMK2B  CAMK2D  CAMK2A  LEF1  TYRP1  TCF7  GNAI3  ADCY4  ADCY3  ADCY2  ADCY1  ADCY8  ADCY7  ADCY6  GNAI1  ADCY5  GNAI2  NRAS  DVL2  MAPK1  WNT1  CAMK2G  MAPK3  FZD1  TCF7L2  CREBBP  FZD3  TCF7L1  FZD5  FZD7  FZD8  TYR  GNAO1  KITLG  MC1R  GNAS  CTNNB1  CALM3  KRAS  CALM1  CALM2 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ASIP, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREBBP, CTNNB1, DCT, DVL1, DVL2, DVL3, EDN1, EDNRB, EP300, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, FZD9, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GSK3B, HRAS, KIT, KITLG, KRAS, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK3, MC1R, MITF, NRAS, PLCB1, PLCB2, PLCB3, PLCB4, POMC, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, RAF1, TCF7, TCF7L1, TCF7L2, TYR, TYRP1, WNT1, WNT10A, WNT10B, WNT11, WNT16, WNT2, WNT2B, WNT3, WNT3A, WNT4, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A, WNT9B]
KEGG:04912	GnRH signaling pathway	189	1.81E-19	80	101	 CALML5  CALML3  PRKACG  GNRHR  PRKACA  HRAS  PRKACB  MAP3K4  MAP2K3  MAP2K4  MAP2K1  PLA2G12A  MAP2K2  PRKCB  MMP2  PRKCD  PLA2G4A  PRKCA  PLCB3  MMP14  ADCY9  PLCB4  PLCB1  SOS1  RAF1  PLCB2  HBEGF  ATF4  CAMK2B  CAMK2D  SRC  PLA2G1B  CAMK2A  ADCY4  ITPR1  ADCY3  ITPR2  ADCY2  ITPR3  CACNA1C  ADCY1  PLD1  ADCY8  ADCY7  EGFR  ADCY6  PLD2  ADCY5  CDC42  MAPK9  MAPK8  NRAS  MAPK7  GNA11  MAPK1  PTK2B  CACNA1S  MAP2K7  CAMK2G  MAPK3  MAP2K6  MAP3K2  PLA2G2F  MAP3K3  JUN  PLA2G2D  MAP3K1  PLA2G2A  MAPK14  MAPK12  MAPK13  MAPK10  MAPK11  GNAS  GNRH1  CALM3  GRB2  KRAS  CALM1  CALM2 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ATF4, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CDC42, CGA, EGFR, ELK1, FSHB, GNA11, GNAQ, GNAS, GNRH1, GNRH2, GNRHR, GRB2, HBEGF, HRAS, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, JUN, KRAS, LHB, MAP2K1, MAP2K2, MAP2K3, MAP2K4, MAP2K6, MAP2K7, MAP3K1, MAP3K2, MAP3K3, MAP3K4, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK7, MAPK8, MAPK9, MMP14, MMP2, NRAS, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PLD1, PLD2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCD, PRKX, PTK2B, RAF1, SOS1, SOS2, SRC]
KEGG:04662	B cell receptor signaling pathway	501	1.97E-19	69	77	 GSK3B  CD81  PIK3CD  PIK3CB  PIK3CG  IKBKB  PPP3CA  PPP3CB  PPP3CC  AKT2  AKT3  BLNK  CHP2  RAC2  AKT1  RAC3  RAC1  IKBKG  HRAS  VAV3  MAP2K1  MAP2K2  CHUK  SYK  PRKCB  FOS  VAV1  VAV2  PIK3CA  BTK  SOS1  RAF1  SOS2  CARD11  NFAT5  DAPP1  PIK3R3  PIK3R2  PIK3R1  BCL10  MALT1  RELA  RASGRP3  PIK3R5  CD79B  CD79A  NRAS  PPP3R1  INPP5D  CD19  PLCG2  MAPK1  MAPK3  LYN  JUN  NFATC3  NFATC2  NFATC1  NFKB1  NFATC4  NFKBIA  GRB2  PTPN6  KRAS  NFKBIE  FCGR2B  PIK3AP1  CD22  NFKBIB 	[AKT1, AKT2, AKT3, BCL10, BLNK, BTK, CARD11, CD19, CD22, CD72, CD79A, CD79B, CD81, CHP, CHP2, CHUK, CR2, DAPP1, FCGR2B, FOS, GRB2, GSK3B, HRAS, IFITM1, IKBKB, IKBKG, INPP5D, JUN, KRAS, LILRB3, LOC100132941, LOC100291917, LYN, MALT1, MAP2K1, MAP2K2, MAPK1, MAPK3, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NFKB1, NFKBIA, NFKBIB, NFKBIE, NRAS, PIK3AP1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG2, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKCB, PTPN6, RAC1, RAC2, RAC3, RAF1, RASGRP3, RELA, SOS1, SOS2, SYK, VAV1, VAV2, VAV3]
KEGG:00410	beta-Alanine metabolism	16	2.80E-19	23	29	 AOC3  ECHS1  AOC2  DPYS  GAD1  ABAT  UPB1  CNDP1  SRM  ALDH3A2  ALDH3B2  ALDH1A3  ALDH3A1  ALDH6A1  ALDH1B1  ALDH2  ALDH3B1  EHHADH  DPYD  MLYCD  ACADM  ALDH7A1  ALDH9A1 	[ABAT, ACADM, ALDH1A3, ALDH1B1, ALDH2, ALDH3A1, ALDH3A2, ALDH3B1, ALDH3B2, ALDH6A1, ALDH7A1, ALDH9A1, AOC2, AOC3, CARNS1, CNDP1, CNDP2, DPYD, DPYS, ECHS1, EHHADH, GAD1, GAD2, HADHA, HIBCH, MLYCD, SMS, SRM, UPB1]
KEGG:05220	Chronic myeloid leukemia	566	5.65E-19	70	73	 RB1  CDKN1A  CDKN1B  ARAF  CBLC  PIK3CD  CBLB  PIK3CB  PIK3CG  CRKL  IKBKB  CCND1  MECOM  AKT2  MYC  AKT3  AKT1  IKBKG  HRAS  MAP2K1  MAP2K2  CHUK  GAB2  TGFBR1  TGFBR2  RUNX1  BCR  PIK3CA  SOS1  RAF1  CRK  TP53  SOS2  HDAC2  SHC3  CTBP2  CTBP1  SHC1  PIK3R3  PIK3R2  PIK3R1  CBL  RELA  PIK3R5  NRAS  ABL1  E2F1  MAPK1  E2F2  E2F3  MAPK3  STAT5A  STAT5B  SMAD4  TGFB2  TGFB1  SMAD3  BAD  TGFB3  CDKN2A  PTPN11  BRAF  NFKB1  NFKBIA  CDK6  CDK4  MDM2  GRB2  KRAS  BCL2L1 	[ABL1, AKT1, AKT2, AKT3, ARAF, BAD, BCL2L1, BCR, BRAF, CBL, CBLB, CBLC, CCND1, CDK4, CDK6, CDKN1A, CDKN1B, CDKN2A, CHUK, CRK, CRKL, CTBP1, CTBP2, E2F1, E2F2, E2F3, GAB2, GRB2, HDAC1, HDAC2, HRAS, IKBKB, IKBKG, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MECOM, MYC, NFKB1, NFKBIA, NRAS, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PTPN11, RAF1, RB1, RELA, RUNX1, SHC1, SHC2, SHC3, SHC4, SMAD3, SMAD4, SOS1, SOS2, STAT5A, STAT5B, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TP53]
KEGG:04660	T cell receptor signaling pathway	565	2.15E-18	93	108	 ITK  GSK3B  CSF2  CBLC  PIK3CD  CBLB  PIK3CB  CD3E  TNF  PIK3CG  IKBKB  PPP3CA  PPP3CB  PPP3CC  AKT2  GRAP2  AKT3  NCK2  CHP2  AKT1  MAP3K8  IKBKG  HRAS  MAP3K7  NCK1  PDK1  VAV3  MAP2K1  MAP2K2  CHUK  FOS  VAV1  RHOA  VAV2  ZAP70  PIK3CA  LCK  LCP2  PRKCQ  SOS1  RAF1  SOS2  CARD11  NFAT5  PIK3R3  PIK3R2  PIK3R1  BCL10  CBL  RASGRP1  MALT1  RELA  PIK3R5  CDC42  MAPK9  PAK1  NRAS  PPP3R1  PAK7  MAPK1  PAK6  FYN  PLCG1  MAP2K7  PAK2  MAPK3  PAK4  JUN  NFATC3  NFATC2  NFATC1  MAPK14  NFKB1  MAPK12  IL2  MAPK13  NFATC4  NFKBIA  MAPK11  CD4  DLG1  TEC  CD40LG  PTPRC  CDK4  GRB2  PTPN6  KRAS  CD247  NFKBIE  MAP3K14  LAT  NFKBIB 	[AKT1, AKT2, AKT3, BCL10, CARD11, CBL, CBLB, CBLC, CD247, CD28, CD3D, CD3E, CD3G, CD4, CD40LG, CD8A, CD8B, CDC42, CDK4, CHP, CHP2, CHUK, CSF2, CTLA4, DLG1, FOS, FYN, GRAP2, GRB2, GSK3B, HRAS, ICOS, IFNG, IKBKB, IKBKG, IL10, IL2, IL4, IL5, ITK, JUN, KRAS, LAT, LCK, LCP2, MALT1, MAP2K1, MAP2K2, MAP2K7, MAP3K14, MAP3K7, MAP3K8, MAPK1, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK9, NCK1, NCK2, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NFKB1, NFKBIA, NFKBIB, NFKBIE, NRAS, PAK1, PAK2, PAK3, PAK4, PAK6, PAK7, PDCD1, PDK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG1, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKCQ, PTPN6, PTPRC, RAF1, RASGRP1, RELA, RHOA, SOS1, SOS2, TEC, TNF, VAV1, VAV2, VAV3, ZAP70]
KEGG:00380	Tryptophan metabolism	16	2.38E-18	30	40	 GCDH  TPH2  DDC  TPH1  ECHS1  MAOB  MAOA  ASMT  ACAT2  ACAT1  AANAT  ALDH1B1  ALDH2  TDO2  KYNU  AOX1  CYP1B1  ABP1  HADH  AADAT  KMO  ALDH3A2  EHHADH  CAT  CYP1A2  CYP1A1  OGDH  ALDH7A1  ALDH9A1  IDO1 	[AADAT, AANAT, ABP1, ACAT1, ACAT2, ACMSD, AFMID, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, AOX1, ASMT, CAT, CCBL1, CCBL2, CYP1A1, CYP1A2, CYP1B1, DDC, ECHS1, EHHADH, GCDH, HAAO, HADH, HADHA, IDO1, IDO2, IL4I1, INMT, KMO, KYNU, MAOA, MAOB, OGDH, OGDHL, TDO2, TPH1, TPH2]
