KEGG ID	KEGG Term	Times Found	Term Pvalues Corr Bonf	Found Gene #	All Associated Gene #	Found Genes Combined	All Associated Genes
KEGG:00650	Butanoate metabolism	4	9.19E-15	17	29	 ECHS1  HMGCS1  ACSM1  GAD1  GAD2  PDHB  AACS  ACAT2  ACAT1  ALDH5A1  BDH1  OXCT1  EHHADH  OXCT2  HMGCS2  HADH  ACADS 	[AACS, ABAT, ACADS, ACAT1, ACAT2, ACSM1, ACSM2A, ACSM2B, ACSM3, ACSM4, ACSM5, ALDH5A1, BDH1, BDH2, ECHS1, EHHADH, GAD1, GAD2, HADH, HADHA, HMGCL, HMGCS1, HMGCS2, L2HGDH, OXCT1, OXCT2, PDHA1, PDHA2, PDHB]
KEGG:00071	Fatty acid metabolism	21	1.61E-14	28	44	 GCDH  ECHS1  ADH1C  ADH1B  ADH7  ADH5  ACAT2  ADH6  ACAT1  ADH4  ALDH1B1  ALDH2  ACADM  ACAA1  HADH  ACADS  CPT1A  ACSL1  ACSL5  ACSL3  CPT1C  CPT1B  ACADSB  ALDH3A2  ACOX1  EHHADH  ALDH7A1  ALDH9A1 	[ACAA1, ACAA2, ACADL, ACADM, ACADS, ACADSB, ACADVL, ACAT1, ACAT2, ACOX1, ACOX3, ACSBG1, ACSBG2, ACSL1, ACSL3, ACSL4, ACSL5, ACSL6, ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, CPT1A, CPT1B, CPT1C, CPT2, CYP4A11, CYP4A22, DCI, ECHS1, EHHADH, GCDH, HADH, HADHA, HADHB, PECI]
KEGG:05146	Amoebiasis	29	1.98E-14	68	108	 CSF2  ITGAM  ITGB2  PIK3CD  LAMC2  CXCL1  LAMC1  PIK3CB  PIK3CG  PRKACG  CTSG  PRKACA  PRKACB  PRKCG  IL10  SERPINB1  ACTN2  PRKCB  IL1R1  ACTN1  IL1R2  SERPINB9  PRKCA  ACTN4  PLCB3  COL2A1  COL4A2  PIK3CA  COL4A1  COL4A4  IL1B  COL4A6  COL4A5  TLR4  VCL  RAB7A  TLR2  LAMA5  RAB5B  RAB5C  LAMA1  COL11A1  LAMA4  LAMA3  PIK3R3  PIK3R2  PIK3R1  ADCY1  PIK3R5  GNA14  GNA15  GNA11  CD14  TGFB1  LAMB3  LAMB2  FN1  LAMB1  NFKB1  COL1A1  COL3A1  IL6  COL1A2  IL8  COL5A1  COL5A3  COL5A2  RAB5A 	[ACTN1, ACTN2, ACTN3, ACTN4, ADCY1, ARG1, ARG2, C8A, C8B, C8G, C9, CASP3, CD14, CD1D, COL11A1, COL11A2, COL1A1, COL1A2, COL2A1, COL3A1, COL4A1, COL4A2, COL4A4, COL4A5, COL4A6, COL5A1, COL5A2, COL5A3, CSF2, CTSG, CXCL1, FN1, GNA11, GNA14, GNA15, GNAL, GNAQ, GNAS, HSPB1, IFNG, IL10, IL12A, IL12B, IL1B, IL1R1, IL1R2, IL6, IL8, ITGAM, ITGB2, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LAMC2, LAMC3, LOC100132941, LOC100291917, MUC2, NFKB1, NOS2, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTK2, RAB5A, RAB5B, RAB5C, RAB7A, RAB7B, RELA, SERPINB1, SERPINB10, SERPINB13, SERPINB2, SERPINB3, SERPINB4, SERPINB6, SERPINB9, TGFB1, TGFB2, TGFB3, TLR2, TLR4, TNF, VCL]
KEGG:04310	Wnt signaling pathway	33	2.12E-14	86	151	 GSK3B  CHD8  PPP3CA  CCND3  FRAT1  CCND2  PPP2R1B  CCND1  PPP2R1A  PPP2R5E  PRKACG  MYC  RUVBL1  RAC2  EP300  RAC1  BTRC  PRKACA  PRKACB  SKP1  PRKCG  CSNK2A1  FBXW11  PRKCB  CSNK2A2  AXIN1  PPP2R5B  PPP2R5A  CACYBP  PPP2R5D  PRKCA  AXIN2  CSNK1E  PPP2R5C  DKK1  RBX1  PLCB3  PLCB4  DAAM2  TBL1XR1  PLCB1  TP53  PLCB2  PPARD  CAMK2B  CAMK2D  CTBP2  CTBP1  LEF1  CAMK2A  TCF7  CUL1  LRP5  PSEN1  NLK  CXXC4  NKD1  LRP6  PPP2CA  PPP2CB  MAPK9  MAPK8  DVL1  DVL2  DVL3  CAMK2G  SMAD2  FZD1  TCF7L2  SMAD4  JUN  CREBBP  SMAD3  FZD5  CSNK1A1  FZD4  FZD7  SIAH1  NFATC3  NFATC2  FZD8  NFATC1  NFATC4  MAPK10  APC  CTNNB1 	[APC, APC2, AXIN1, AXIN2, BTRC, CACYBP, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCND1, CCND2, CCND3, CER1, CHD8, CHP, CHP2, CREBBP, CSNK1A1, CSNK1A1L, CSNK1E, CSNK2A1, CSNK2A2, CSNK2B, CTBP1, CTBP2, CTNNB1, CTNNBIP1, CUL1, CXXC4, DAAM1, DAAM2, DKK1, DKK2, DKK4, DVL1, DVL2, DVL3, EP300, FBXW11, FOSL1, FRAT1, FRAT2, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, FZD9, GPC4, GSK3B, JUN, LEF1, LRP5, LRP6, MAP3K7, MAPK10, MAPK8, MAPK9, MMP7, MYC, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NKD1, NKD2, NLK, PLCB1, PLCB2, PLCB3, PLCB4, PORCN, PPARD, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R5A, PPP2R5B, PPP2R5C, PPP2R5D, PPP2R5E, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRICKLE1, PRICKLE2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PSEN1, RAC1, RAC2, RAC3, RBX1, RHOA, ROCK1, ROCK2, RUVBL1, SENP2, SFRP1, SFRP2, SFRP4, SFRP5, SIAH1, SKP1, SMAD2, SMAD3, SMAD4, SOX17, TBL1X, TBL1XR1, TBL1Y, TCF7, TCF7L1, TCF7L2, TP53, VANGL1, VANGL2, WIF1, WNT1, WNT10A, WNT10B, WNT11, WNT16, WNT2, WNT2B, WNT3, WNT3A, WNT4, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A, WNT9B]
KEGG:05130	Pathogenic Escherichia coli infection	92	2.35E-14	41	55	 ITGB1  ROCK1  ARPC1B  ARPC1A  WAS  ARPC5L  LY96  WASL  CLDN1  ACTB  ACTG1  CDC42  TUBA1B  TUBA3C  YWHAQ  CDH1  ABL1  NCK2  FYN  CD14  NCK1  TUBB  PRKCA  ARPC4  ARPC5  YWHAZ  TUBA4A  RHOA  TUBB2B  KRT18  TUBB2A  CTTN  ARPC2  ARPC3  NCL  CTNNB1  HCLS1  ARHGEF2  EZR  TLR5  TLR4 	[ABL1, ACTB, ACTG1, ARHGEF2, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, CD14, CDC42, CDH1, CLDN1, CTNNB1, CTTN, EZR, FYN, HCLS1, ITGB1, KRT18, LOC100506658, LY96, NCK1, NCK2, NCL, PRKCA, RHOA, ROCK1, ROCK2, TLR4, TLR5, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBA8, TUBAL3, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB2C, TUBB3, TUBB4, TUBB6, TUBB8, WAS, WASL, YWHAQ, YWHAZ]
KEGG:04971	Gastric acid secretion	95	2.94E-14	58	74	 CHRM3  CALML5  CALML3  ACTB  MYLK  PRKACG  GAST  PRKACA  PRKACB  PRKCG  PRKCB  PRKCA  ATP1B3  ATP1B2  SSTR2  ATP1B1  PLCB3  SLC9A4  PLCB4  ADCY9  CCKBR  KCNQ1  EZR  PLCB1  PLCB2  CFTR  CAMK2B  CAMK2D  KCNE2  CAMK2A  ITPR1  ADCY4  GNAI3  ADCY3  ITPR2  ADCY2  ITPR3  ATP1A1  ADCY1  ADCY8  ADCY7  GNAI1  ADCY6  GNAI2  ADCY5  SLC9A1  KCNJ1  CAMK2G  KCNJ2  KCNJ10  KCNJ15  KCNJ16  SST  GNAQ  GNAS  CALM3  CALM1  CALM2 	[ACTB, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, ATP4A, ATP4B, CA2, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCKBR, CFTR, CHRM3, EZR, GAST, GNAI1, GNAI2, GNAI3, GNAQ, GNAS, HRH2, ITPR1, ITPR2, ITPR3, KCNE2, KCNJ1, KCNJ10, KCNJ15, KCNJ16, KCNJ2, KCNK10, KCNK2, KCNQ1, MYLK, MYLK2, MYLK3, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SLC26A7, SLC4A2, SLC9A1, SLC9A4, SST, SSTR2]
KEGG:05160	Hepatitis C	77	3.00E-14	79	134	 GSK3B  SCARB1  CDKN1A  TRADD  PIK3CD  PPP2R2A  PIK3CB  TNF  PIK3CG  IKBKB  PPP2R1B  PPP2R1A  AKT2  AKT3  AKT1  IKBKE  HRAS  JAK1  PIAS4  IFNAR2  PIAS3  CHUK  TRAF2  TYK2  TICAM1  PIAS1  TNFRSF1A  CLDN11  CLDN4  PIK3CA  IRF3  TRAF3  TRAF6  PSME3  IRF1  SOS1  PPARA  RAF1  TP53  TLR3  IRF9  PIK3R3  PIK3R2  PIK3R1  EGFR  RELA  PIK3R5  PPP2CA  MAPK9  SOCS3  PPP2CB  MAPK8  NRAS  RXRA  MAPK1  RIPK1  MAPK3  STAT1  EGF  BAD  IFNB1  STAT3  EIF2AK2  BRAF  MAPK14  MAPK12  NFKB1  MAPK13  NFKBIA  MAPK10  MAPK11  MAVS  IL8  PPP2R2C  PPP2R2B  PPP2R2D  EIF3E  GRB2  KRAS 	[AKT1, AKT2, AKT3, ARAF, BAD, BRAF, CD81, CDKN1A, CHUK, CLDN1, CLDN10, CLDN11, CLDN14, CLDN15, CLDN16, CLDN17, CLDN18, CLDN19, CLDN2, CLDN20, CLDN22, CLDN23, CLDN3, CLDN4, CLDN5, CLDN6, CLDN7, CLDN8, CLDN9, DDX58, EGF, EGFR, EIF2AK1, EIF2AK2, EIF2AK3, EIF2AK4, EIF2S1, EIF3E, GRB2, GSK3B, HRAS, IFIT1, IFIT1B, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNAR1, IFNAR2, IFNB1, IKBKB, IKBKE, IKBKG, IL8, IRF1, IRF3, IRF7, IRF9, JAK1, KRAS, LDLR, LOC100506658, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MAVS, NFKB1, NFKBIA, NR1H3, NRAS, OAS1, OAS2, OAS3, PDK1, PIAS1, PIAS2, PIAS3, PIAS4, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PPARA, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R2B, PPP2R2C, PPP2R2D, PSME3, RAF1, RELA, RIPK1, RNASEL, RXRA, SCARB1, SOCS3, SOS1, SOS2, STAT1, STAT2, STAT3, TBK1, TICAM1, TLR3, TNF, TNFRSF1A, TP53, TRADD, TRAF2, TRAF3, TRAF6, TYK2]
KEGG:05218	Melanoma	26	4.79E-14	53	71	 RB1  CDKN1A  PTEN  PIK3CD  PIK3CB  FGF1  FGF2  PIK3CG  FGF3  IGF1R  FGF4  FGF6  FGF7  CCND1  FGF9  CDH1  AKT2  AKT3  AKT1  HRAS  PDGFRB  PDGFRA  MAP2K1  MAP2K2  HGF  PIK3CA  RAF1  MET  TP53  PDGFB  PIK3R3  PIK3R2  PIK3R1  EGFR  PIK3R5  PDGFD  PDGFC  E2F1  MAPK1  E2F2  MAPK3  EGF  BAD  CDKN2A  BRAF  IGF1  FGF17  CDK6  CDK4  FGF19  FGF18  KRAS  FGFR1 	[AKT1, AKT2, AKT3, ARAF, BAD, BRAF, CCND1, CDH1, CDK4, CDK6, CDKN1A, CDKN2A, E2F1, E2F2, E2F3, EGF, EGFR, FGF1, FGF10, FGF11, FGF12, FGF13, FGF14, FGF16, FGF17, FGF18, FGF19, FGF2, FGF20, FGF21, FGF22, FGF23, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FGFR1, HGF, HRAS, IGF1, IGF1R, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MET, MITF, NRAS, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRA, PDGFRB, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PTEN, RAF1, RB1, TP53]
KEGG:00561	Glycerolipid metabolism	10	5.37E-14	32	54	 PNLIPRP1  DGKG  PNLIPRP2  AGPAT6  DGKE  DGKD  DGKB  AKR1B1  LPL  AGPAT2  LCLAT1  AGPAT3  GK2  AGPAT4  LIPF  LIPC  ALDH1B1  ALDH2  LIPG  GK  AKR1A1  DGKZ  ALDH3A2  AKR1B10  GPAM  DGKQ  ALDH7A1  MGLL  PNLIP  DGKI  ALDH9A1  DGKH 	[AGK, AGPAT1, AGPAT2, AGPAT3, AGPAT4, AGPAT6, AGPAT9, AKR1A1, AKR1B1, AKR1B10, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, CEL, DAK, DGAT1, DGAT2, DGKA, DGKB, DGKD, DGKE, DGKG, DGKH, DGKI, DGKQ, DGKZ, GK, GK2, GLA, GLYCTK, GPAM, GPAT2, LCLAT1, LIPC, LIPF, LIPG, LPIN1, LPIN2, LPIN3, LPL, MBOAT1, MBOAT2, MGLL, MOGAT3, PNLIP, PNLIPRP1, PNLIPRP2, PNLIPRP3, PNPLA3, PPAP2A, PPAP2B, PPAP2C]
KEGG:05221	Acute myeloid leukemia	300	5.42E-14	51	57	 SPI1  FLT3  PIK3CD  PIK3CB  PIK3CG  IKBKB  CCND1  AKT2  MYC  AKT3  PIM1  AKT1  HRAS  MAP2K1  MAP2K2  CHUK  RUNX1  CCNA1  PIK3CA  KIT  RARA  RAF1  SOS1  PPARD  CEBPA  LEF1  TCF7  PIK3R3  PIK3R2  PIK3R1  RELA  PIK3R5  NRAS  EIF4EBP1  MAPK1  MAPK3  RUNX1T1  STAT5A  STAT5B  TCF7L2  JUP  BAD  ZBTB16  STAT3  BRAF  MTOR  PML  NFKB1  RPS6KB1  GRB2  KRAS 	[AKT1, AKT2, AKT3, ARAF, BAD, BRAF, CCNA1, CCND1, CEBPA, CHUK, EIF4EBP1, FLT3, GRB2, HRAS, IKBKB, IKBKG, JUP, KIT, KRAS, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK3, MTOR, MYC, NFKB1, NRAS, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIM1, PIM2, PML, PPARD, RAF1, RARA, RELA, RPS6KB1, RPS6KB2, RUNX1, RUNX1T1, SOS1, SOS2, SPI1, STAT3, STAT5A, STAT5B, TCF7, TCF7L1, TCF7L2, ZBTB16]
KEGG:03022	Basal transcription factors	7	5.73E-14	24	53	 GTF2A1  TBP  TAF13  GTF2B  TAF10  TAF9  TAF11  GTF2H1  GTF2H2  GTF2F1  GTF2F2  GTF2H4  GTF2E2  TAF5L  TAF6L  TAF8  TBPL1  TAF6  GTF2IRD1  TAF5  TAF4  MNAT1  TAF3  TAF2 	[CCNH, CDK7, ERCC2, ERCC3, GTF2A1, GTF2A1L, GTF2A2, GTF2B, GTF2E1, GTF2E2, GTF2F1, GTF2F2, GTF2H1, GTF2H2, GTF2H2C, GTF2H2D, GTF2H3, GTF2H4, GTF2H5, GTF2I, GTF2IRD1, LOC100288018, LOC391764, LOC391766, LOC391767, LOC402207, LOC729706, LOC729711, LOC729724, MNAT1, TAF1, TAF10, TAF11, TAF12, TAF13, TAF15, TAF1L, TAF2, TAF3, TAF4, TAF4B, TAF5, TAF5L, TAF6, TAF6L, TAF7, TAF7L, TAF8, TAF9, TAF9B, TBP, TBPL1, TBPL2]
KEGG:00601	Glycosphingolipid biosynthesis	8	6.43E-14	14	15	 B4GALT3  B4GALT1  HEXB  HEXA  FUT1  FUT3  B3GNT4  B3GNT3  ST3GAL4  B3GNT2  B3GNT1  ST3GAL1  ST3GAL2  ST3GAL3 	[B3GALT4, B4GALNT1, GLB1, HEXA, HEXB, SLC33A1, ST3GAL1, ST3GAL2, ST3GAL5, ST6GALNAC3, ST6GALNAC4, ST6GALNAC5, ST6GALNAC6, ST8SIA1, ST8SIA5]
KEGG:00380	Tryptophan metabolism	16	8.52E-14	29	40	 GCDH  TPH2  DDC  TPH1  ECHS1  MAOB  MAOA  ASMT  CCBL1  ACAT2  ACAT1  ALDH1B1  ALDH2  TDO2  KYNU  CYP1B1  AOX1  ABP1  AADAT  KMO  ALDH3A2  EHHADH  CAT  CYP1A2  CYP1A1  OGDH  ALDH7A1  ALDH9A1  IDO1 	[AADAT, AANAT, ABP1, ACAT1, ACAT2, ACMSD, AFMID, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, AOX1, ASMT, CAT, CCBL1, CCBL2, CYP1A1, CYP1A2, CYP1B1, DDC, ECHS1, EHHADH, GCDH, HAAO, HADH, HADHA, IDO1, IDO2, IL4I1, INMT, KMO, KYNU, MAOA, MAOB, OGDH, OGDHL, TDO2, TPH1, TPH2]
KEGG:04960	Aldosterone-regulated sodium reabsorption	73	8.74E-14	31	41	 IRS1  PIK3CD  NEDD4L  PIK3R3  IRS2  PIK3R2  PIK3R1  ATP1A1  PIK3CB  PIK3CG  INS  PIK3R5  NR3C2  SLC9A3R2  MAPK1  SFN  KCNJ1  MAPK3  PRKCG  PDPK1  PRKCB  INSR  PRKCA  IGF1  ATP1B2  SCNN1G  PIK3CA  SCNN1B  SCNN1A  KRAS  SGK1 	[ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, FXYD2, FXYD4, HSD11B2, IGF1, INS, INSR, IRS1, IRS2, IRS4, KCNJ1, KRAS, MAPK1, MAPK3, NEDD4L, NR3C2, PDPK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PRKCA, PRKCB, PRKCG, SCNN1A, SCNN1B, SCNN1G, SFN, SGK1, SLC9A3R2]
KEGG:05133	Pertussis	99	9.14E-14	57	74	 ITGB1  ITGAM  CALML5  ITGB2  C4BPA  C4BPB  TNF  PYCARD  C4A  CASP7  CFL2  CASP3  CFL1  CASP1  IL10  FOS  IRAK4  TICAM1  TIRAP  IL1A  TRAF6  IL1B  IRF1  SERPING1  TLR4  C1QB  C1QA  C1S  C1R  GNAI3  LY96  NOD1  GNAI1  GNAI2  C3  MAPK9  MAPK8  C5  IRAK1  MAPK1  CD14  MAPK3  JUN  MAPK14  NFKB1  MAPK12  MAPK13  MAPK10  MAPK11  IL6  IL8  CALM3  SFTPA1  CALM1  CALM2  MYD88  C1QC 	[C1QA, C1QB, C1QC, C1R, C1S, C2, C3, C4A, C4B, C4BPA, C4BPB, C5, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CASP1, CASP3, CASP7, CD14, CFL1, CFL2, CXCL5, CXCL6, FOS, GNAI1, GNAI2, GNAI3, IL10, IL12A, IL12B, IL1A, IL1B, IL23A, IL6, IL8, IRAK1, IRAK4, IRF1, IRF3, IRF8, ITGA5, ITGAM, ITGB1, ITGB2, JUN, LY96, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MYD88, NFKB1, NLRP3, NOD1, NOS2, PYCARD, RELA, RHOA, SERPING1, SFTPA1, TICAM1, TICAM2, TIRAP, TLR4, TNF, TRAF6]
KEGG:03018	RNA degradation	3	9.20E-14	20	71	 LSM1  PARN  ENO2  EXOSC7  EXOSC6  EXOSC5  LSM7  EXOSC10  EXOSC4  XRN1  EXOSC9  C1D  EXOSC8  XRN2  EXOSC3  EXOSC2  DCP2  EXOSC1  SKIV2L2  DCP1B 	[BTG1, BTG2, BTG3, BTG4, C1D, CNOT1, CNOT10, CNOT2, CNOT3, CNOT4, CNOT6, CNOT6L, CNOT7, CNOT8, DCP1A, DCP1B, DCP2, DCPS, DDX6, DHX36, DIS3, EDC3, EDC4, ENO1, ENO2, ENO3, EXOSC1, EXOSC10, EXOSC2, EXOSC3, EXOSC4, EXOSC5, EXOSC6, EXOSC7, EXOSC8, EXOSC9, HSPA9, HSPD1, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MPHOSPH6, NAA38, PABPC1, PABPC1L, PABPC1L2A, PABPC1L2B, PABPC3, PABPC4, PABPC4L, PABPC5, PAN2, PAN3, PAPD7, PARN, PATL1, PNPT1, RQCD1, SKIV2L, SKIV2L2, TOB1, TOB2, TTC37, WDR61, XRN1, XRN2, ZCCHC7]
KEGG:04916	Melanogenesis	22	1.11E-13	56	101	 GSK3B  CALML5  CALML3  PRKACG  EP300  PRKACA  PRKACB  HRAS  PRKCG  MAP2K1  MAP2K2  PRKCB  PRKCA  MITF  CREB3  PLCB3  PLCB4  CREB1  ADCY9  RAF1  PLCB1  PLCB2  CAMK2B  CAMK2D  CAMK2A  TYRP1  GNAI3  ADCY4  ADCY3  ADCY2  ADCY1  ADCY8  ADCY7  ADCY6  GNAI1  ADCY5  GNAI2  DVL2  MAPK1  CAMK2G  MAPK3  FZD1  TCF7L2  CREBBP  FZD3  FZD5  FZD4  FZD7  FZD8  GNAO1  GNAQ  GNAS  CTNNB1  CALM3  KRAS  CALM2 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ASIP, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREBBP, CTNNB1, DCT, DVL1, DVL2, DVL3, EDN1, EDNRB, EP300, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, FZD9, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GSK3B, HRAS, KIT, KITLG, KRAS, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK3, MC1R, MITF, NRAS, PLCB1, PLCB2, PLCB3, PLCB4, POMC, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, RAF1, TCF7, TCF7L1, TCF7L2, TYR, TYRP1, WNT1, WNT10A, WNT10B, WNT11, WNT16, WNT2, WNT2B, WNT3, WNT3A, WNT4, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A, WNT9B]
KEGG:04721	Synaptic vesicle cycle	12	1.17E-13	23	64	 NAPA  NSF  SNAP25  RAB3A  SYT1  CLTC  CLTA  AP2A1  AP2B1  CPLX2  AP2A2  CPLX1  DNM1  CPLX4  DNM2  CPLX3  DNM3  RIMS1  AP2S1  STX3  STX2  STX1A  VAMP2 	[AP2A1, AP2A2, AP2B1, AP2M1, AP2S1, ATP6V0A1, ATP6V0A2, ATP6V0A4, ATP6V0B, ATP6V0C, ATP6V0D1, ATP6V0D2, ATP6V0E1, ATP6V0E2, ATP6V1A, ATP6V1B1, ATP6V1B2, ATP6V1C1, ATP6V1C2, ATP6V1D, ATP6V1E1, ATP6V1E2, ATP6V1F, ATP6V1G1, ATP6V1G2, ATP6V1G3, ATP6V1H, CACNA1A, CACNA1B, CLTA, CLTB, CLTC, CLTCL1, CPLX1, CPLX2, CPLX3, CPLX4, DNM1, DNM1L, DNM2, DNM3, NAPA, NSF, RAB3A, RIMS1, SLC17A6, SLC17A7, SLC17A8, SLC18A1, SLC18A2, SLC18A3, SLC32A1, SNAP25, STX1A, STX1B, STX2, STX3, STXBP1, SYT1, TCIRG1, UNC13A, UNC13B, UNC13C, VAMP2]
KEGG:00531	Glycosaminoglycan degradation	2	1.25E-13	9	19	 GALNS  NAGLU  IDUA  HEXB  HEXA  GUSB  GNS  ARSB  SGSH 	[ARSB, GALNS, GLB1, GNS, GUSB, HEXA, HEXB, HGSNAT, HPSE, HPSE2, HYAL1, HYAL2, HYAL3, HYAL4, IDS, IDUA, NAGLU, SGSH, SPAM1]
KEGG:04650	Natural killer cell mediated cytotoxicity	45	2.62E-13	77	139	 CSF2  ITGB2  ICAM2  PRF1  PIK3CD  FASLG  PIK3CB  ITGAL  PIK3CG  ICAM1  PPP3CA  FCGR3A  CASP3  CHP2  RAC1  HRAS  PRKCG  VAV3  IFNAR2  MAP2K1  FCER1G  MAP2K2  SYK  PRKCB  IFNGR1  PRKCA  VAV1  VAV2  HLA-E  ZAP70  TYROBP  PIK3CA  LCK  LCP2  CD48  SOS1  RAF1  IFNAR1  SHC3  SHC1  PIK3R3  PIK3R2  PIK3R1  KIR2DL2  KIR2DL3  PIK3R5  NRAS  PPP3R1  PAK1  SH3BP2  PLCG2  MAPK1  PTK2B  FYN  PLCG1  KLRC1  BID  MAPK3  IFNB1  TNFRSF10C  NFATC3  TNFRSF10B  NFATC2  GZMB  NFATC1  PTPN11  TNFRSF10A  BRAF  TNFRSF10D  NFATC4  FAS  GRB2  PTPN6  KLRD1  KRAS  CD247  LAT 	[ARAF, BID, BRAF, CASP3, CD244, CD247, CD48, CHP, CHP2, CSF2, FAS, FASLG, FCER1G, FCGR3A, FCGR3B, FYN, GRB2, GZMB, HCST, HLA-A, HLA-B, HLA-C, HLA-E, HLA-G, HRAS, ICAM1, ICAM2, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNAR1, IFNAR2, IFNB1, IFNG, IFNGR1, IFNGR2, ITGAL, ITGB2, KIR2DL1, KIR2DL2, KIR2DL3, KIR2DL4, KIR2DL5A, KIR2DS1, KIR2DS3, KIR2DS4, KIR2DS5, KIR3DL1, KIR3DL2, KLRC1, KLRC2, KLRC3, KLRD1, KLRK1, KRAS, LAT, LCK, LCP2, LOC100132941, LOC100291917, MAP2K1, MAP2K2, MAPK1, MAPK3, MICA, MICB, NCR1, NCR2, NCR3, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NRAS, PAK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG1, PLCG2, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRF1, PRKCA, PRKCB, PRKCG, PTK2B, PTPN11, PTPN6, RAC1, RAC2, RAC3, RAET1E, RAET1G, RAET1L, RAF1, SH2D1A, SH2D1B, SH3BP2, SHC1, SHC2, SHC3, SHC4, SOS1, SOS2, SYK, TNF, TNFRSF10A, TNFRSF10B, TNFRSF10C, TNFRSF10D, TNFSF10, TYROBP, ULBP1, ULBP2, ULBP3, VAV1, VAV2, VAV3, ZAP70]
