KEGG ID	KEGG Term	Times Found	Term Pvalues Corr Bonf	Found Gene #	All Associated Gene #	Found Genes Combined	All Associated Genes
KEGG:04726	Serotonergic synapse	10	7.05E-23	56	122	 HTR2B  HTR2A  HTR4  GNGT1  HTR6  GNGT2  CYP2D6  PRKACG  PRKACA  PRKACB  PRKCG  KCND2  PRKCB  TRPC1  HTR3A  PRKCA  PLCB3  RAF1  PLCB1  PLCB2  DDC  TPH1  GNAI3  ITPR1  CACNA1B  ITPR2  CACNA1A  ITPR3  CACNA1C  GNAI1  ADCY5  GNAI2  GNG10  GNG3  GNG2  GNG5  GNG4  GNG7  MAPK1  GNG8  KCNJ3  MAPK3  KCNJ5  KCNJ6  KCNJ9  BRAF  GNG12  GNG13  GNAO1  GNAQ  GNB2  GNB1  GNAS  GNB4  GNB3  GNB5 	[ADCY5, ALOX12, ALOX12B, ALOX15, ALOX15B, ALOX5, APP, ARAF, BRAF, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CASP3, CYP2C18, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP2J2, CYP4X1, DDC, DUSP1, GABRB1, GABRB2, GABRB3, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, HRAS, HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR3A, HTR3B, HTR3C, HTR3D, HTR3E, HTR4, HTR5A, HTR6, HTR7, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KCND2, KCNJ3, KCNJ5, KCNJ6, KCNJ9, KCNN2, KRAS, MAOA, MAOB, MAP2K1, MAPK1, MAPK3, NRAS, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTGS1, PTGS2, RAF1, RAPGEF3, SLC18A1, SLC18A2, SLC6A4, TPH1, TPH2, TRPC1]
KEGG:04912	GnRH signaling pathway	43	1.81E-22	77	101	 CALML5  ELK1  PRKACG  GNRHR  PRKACA  PRKACB  HRAS  MAP3K4  MAP2K3  MAP2K4  MAP2K1  MAP2K2  PRKCB  MMP2  FSHB  PLA2G4B  PRKCD  PLA2G4A  PRKCA  MMP14  PLCB3  PLCB4  ADCY9  SOS1  RAF1  PLCB1  PLCB2  HBEGF  CAMK2B  CAMK2D  SRC  PLA2G1B  CAMK2A  LHB  ITPR1  ADCY4  ADCY3  ITPR2  ADCY2  ITPR3  CACNA1C  ADCY1  PLD1  ADCY8  ADCY7  EGFR  ADCY6  PLD2  ADCY5  CDC42  MAPK9  MAPK8  MAPK7  GNA11  MAPK1  PTK2B  CACNA1S  MAP2K7  CAMK2G  MAPK3  MAP2K6  MAP3K2  MAP3K3  JUN  MAP3K1  PLA2G2A  MAPK14  MAPK12  MAPK13  MAPK10  MAPK11  GNAQ  GNAS  GRB2  CALM3  CALM1  CALM2 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ATF4, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CDC42, CGA, EGFR, ELK1, FSHB, GNA11, GNAQ, GNAS, GNRH1, GNRH2, GNRHR, GRB2, HBEGF, HRAS, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, JUN, KRAS, LHB, MAP2K1, MAP2K2, MAP2K3, MAP2K4, MAP2K6, MAP2K7, MAP3K1, MAP3K2, MAP3K3, MAP3K4, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK7, MAPK8, MAPK9, MMP14, MMP2, NRAS, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PLD1, PLD2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCD, PRKX, PTK2B, RAF1, SOS1, SOS2, SRC]
KEGG:04270	Vascular smooth muscle contraction	10	2.02E-22	51	116	 GUCY1B3  MYLK  PPP1CC  PRKACG  PRKACA  PRKACB  PRKG1  PRKCG  GUCY1A3  GUCY1A2  PTGIR  PRKCH  PRKCB  PRKCE  PRKCD  PRKCA  RHOA  PLCB3  ADCY9  PRKCQ  ARHGEF1  RAF1  PLCB1  PLCB2  PLA2G1B  NPR1  ROCK2  NPR2  ITPR1  ADCY4  ITPR2  ADCY3  ITPR3  ADCY2  ADCY1  ADCY8  ADCY7  ADCY6  ADCY5  GNA13  GNA11  GNA12  MAPK1  CACNA1S  MAPK3  PPP1R14A  PLA2G2A  GNAQ  GNAS  MRVI1  CALM1 	[ACTA2, ACTG2, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADORA2A, ADORA2B, ADRA1A, ADRA1B, ADRA1D, AGTR1, ARAF, ARHGEF1, ARHGEF11, ARHGEF12, AVPR1A, AVPR1B, BRAF, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CALCRL, CALD1, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CYP4A11, CYP4A22, EDNRA, GNA11, GNA12, GNA13, GNAQ, GNAS, GUCY1A2, GUCY1A3, GUCY1B3, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KCNMA1, KCNMB1, KCNMB2, KCNMB3, KCNMB4, KCNU1, MAP2K1, MAP2K2, MAPK1, MAPK3, MRVI1, MYH11, MYL6, MYL6B, MYL9, MYLK, MYLK2, MYLK3, NPR1, NPR2, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PPP1CA, PPP1CB, PPP1CC, PPP1R12A, PPP1R12B, PPP1R14A, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PRKCH, PRKCQ, PRKG1, PRKX, PTGIR, RAF1, RAMP1, RAMP2, RAMP3, RHOA, ROCK1, ROCK2]
KEGG:04623	Cytosolic DNA-sensing pathway	13	2.52E-22	26	62	 RELA  IKBKB  TBK1  POLR2E  POLR2F  RIPK1  IKBKG  POLR2H  IKBKE  POLR2L  CHUK  RIPK3  TREX1  NFKB1  NFKBIA  POLR3A  POLR3B  POLR3D  POLR1C  POLR3E  POLR1D  POLR3F  POLR3G  POLR3H  POLR3K  NFKBIB 	[ADAR, AIM2, CASP1, CCL4, CCL4L1, CCL4L2, CCL5, CHUK, CXCL10, DDX58, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNB1, IKBKB, IKBKE, IKBKG, IL18, IL1B, IL33, IL6, IRF3, IRF7, MAVS, NFKB1, NFKBIA, NFKBIB, POLR1C, POLR1D, POLR2E, POLR2F, POLR2H, POLR2K, POLR2L, POLR3A, POLR3B, POLR3C, POLR3D, POLR3E, POLR3F, POLR3G, POLR3GL, POLR3H, POLR3K, PYCARD, RELA, RIPK1, RIPK3, TBK1, TMEM173, TREX1, ZBP1]
KEGG:04971	Gastric acid secretion	44	3.07E-22	51	74	 CHRM3  ACTB  MYLK  CA2  PRKACG  PRKACA  PRKACB  PRKCG  PRKCB  PRKCA  ATP1B2  SSTR2  ATP1B1  PLCB3  PLCB4  ADCY9  KCNQ1  PLCB1  EZR  PLCB2  CFTR  CAMK2B  CAMK2D  KCNE2  CAMK2A  ADCY4  ITPR1  GNAI3  ADCY3  ATP1A3  ITPR2  ADCY2  ITPR3  ADCY1  ATP1A1  ADCY8  ADCY7  ADCY6  GNAI1  ADCY5  SLC9A1  GNAI2  KCNJ1  CAMK2G  KCNJ2  KCNJ10  GNAQ  GNAS  CALM3  CALM1  CALM2 	[ACTB, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, ATP4A, ATP4B, CA2, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCKBR, CFTR, CHRM3, EZR, GAST, GNAI1, GNAI2, GNAI3, GNAQ, GNAS, HRH2, ITPR1, ITPR2, ITPR3, KCNE2, KCNJ1, KCNJ10, KCNJ15, KCNJ16, KCNJ2, KCNK10, KCNK2, KCNQ1, MYLK, MYLK2, MYLK3, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SLC26A7, SLC4A2, SLC9A1, SLC9A4, SST, SSTR2]
KEGG:04727	GABAergic synapse	11	3.49E-22	43	89	 SRC  GLS2  ADCY4  GNAI3  CACNA1B  ADCY3  CACNA1A  ADCY2  ABAT  ADCY1  CACNA1C  ADCY8  ADCY7  GNAI1  ADCY6  ADCY5  GNAI2  GNGT1  GNG10  GNG3  GNGT2  GNG2  GNG5  GNG4  PRKACG  GNG7  GNG8  PRKACA  PRKACB  PRKCG  KCNJ6  PRKCB  GAD1  PRKCA  GNG12  GNG13  GNAO1  ADCY9  GNB2  GNB1  GNB4  GNB3  GNB5 	[ABAT, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1S, GABARAP, GABARAPL1, GABARAPL2, GABBR1, GABBR2, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GABRR1, GABRR2, GABRR3, GAD1, GAD2, GLS, GLS2, GLUL, GNAI1, GNAI2, GNAI3, GNAO1, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GPHN, HAP1, KCNJ6, NSF, PLCL1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SLC12A5, SLC32A1, SLC38A1, SLC38A2, SLC38A3, SLC38A5, SLC6A1, SLC6A11, SLC6A13, SRC, TRAK2]
KEGG:04330	Notch signaling pathway	94	4.83E-22	38	47	 NOTCH2  HDAC2  NOTCH1  CTBP2  MAML2  CTBP1  HDAC1  MAML1  NOTCH4  PSEN2  DTX1  DTX2  PSEN1  DTX3  RBPJ  DLL1  DLL3  DLL4  LFNG  APH1A  NCSTN  DVL1  DVL2  EP300  DVL3  CIR1  HES1  JAG2  PSENEN  CREBBP  JAG1  NCOR2  KAT2B  ADAM17  KAT2A  MFNG  NUMB  MAML3 	[ADAM17, APH1A, CIR1, CREBBP, CTBP1, CTBP2, DLL1, DLL3, DLL4, DTX1, DTX2, DTX3, DTX3L, DTX4, DVL1, DVL2, DVL3, EP300, HDAC1, HDAC2, HES1, HES5, JAG1, JAG2, KAT2A, KAT2B, LFNG, MAML1, MAML2, MAML3, MFNG, NCOR2, NCSTN, NOTCH1, NOTCH2, NOTCH3, NOTCH4, NUMB, NUMBL, PSEN1, PSEN2, PSENEN, PTCRA, RBPJ, RBPJL, RFNG, SNW1]
KEGG:00240	Pyrimidine metabolism	13	6.71E-22	51	101	 CDA  PNP  TK2  TK1  POLE  ENTPD1  ENTPD4  ENTPD5  CAD  ENTPD6  NME3  NME4  DCK  NME1  DCTD  NME6  NME7  POLR1A  POLR1B  POLR1C  POLR1D  POLR1E  CANT1  AK3  NT5C2  TYMS  NT5C  NT5E  POLR2A  POLR2B  POLR2C  POLR2D  POLR2E  POLR2F  POLR2G  POLR2H  POLR2I  POLR2J  POLR2L  DUT  RRM2  POLR3A  POLR3B  POLR3D  NT5C1B  POLR3E  POLR3F  POLR3G  POLR3H  POLR3K  ITPA 	[AK3, CAD, CANT1, CDA, CMPK1, CMPK2, CTPS, CTPS2, DCK, DCTD, DHODH, DPYD, DPYS, DTYMK, DUT, ENTPD1, ENTPD3, ENTPD4, ENTPD5, ENTPD6, ENTPD8, ITPA, NME1, NME1-NME2, NME2, NME3, NME4, NME5, NME6, NME7, NT5C, NT5C1A, NT5C1B, NT5C2, NT5C3, NT5E, NT5M, NUDT2, PNP, PNPT1, POLA1, POLA2, POLD1, POLD2, POLD3, POLD4, POLE, POLE2, POLE3, POLE4, POLR1A, POLR1B, POLR1C, POLR1D, POLR1E, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2J2, POLR2J3, POLR2K, POLR2L, POLR3A, POLR3B, POLR3C, POLR3D, POLR3E, POLR3F, POLR3G, POLR3GL, POLR3H, POLR3K, PRIM1, PRIM2, RRM1, RRM2, RRM2B, TK1, TK2, TWISTNB, TXNRD1, TXNRD2, TXNRD3, TYMP, TYMS, UCK1, UCK2, UCKL1, UMPS, UPB1, UPP1, UPP2, UPRT, ZNRD1]
KEGG:04720	Long-term potentiation	167	3.83E-21	58	70	 ARAF  GRM1  PPP1CB  RPS6KA3  PPP3CA  PPP1CC  GRM5  PPP3CB  RPS6KA2  PRKACG  RPS6KA1  EP300  PRKACA  PRKACB  HRAS  PRKCG  MAP2K1  MAP2K2  PRKCB  PRKCA  PLCB3  PLCB4  PLCB1  RAF1  PLCB2  RAPGEF3  ATF4  GRIA1  CAMK2B  GRIA2  CAMK2D  CAMK2A  ITPR1  ITPR2  ITPR3  CACNA1C  ADCY1  ADCY8  GRIN2A  NRAS  PPP3R1  RAP1A  MAPK1  CAMK2G  MAPK3  CREBBP  BRAF  GRIN2C  GRIN2B  PPP1CA  GRIN2D  GRIN1  PPP1R1A  GNAQ  CALM3  KRAS  CALM1  CALM2 	[ADCY1, ADCY8, ARAF, ATF4, BRAF, CACNA1C, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CAMK4, CHP, CHP2, CREBBP, EP300, GNAQ, GRIA1, GRIA2, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, GRM1, GRM5, HRAS, ITPR1, ITPR2, ITPR3, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, NRAS, PLCB1, PLCB2, PLCB3, PLCB4, PPP1CA, PPP1CB, PPP1CC, PPP1R12A, PPP1R1A, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, RAF1, RAP1A, RAP1B, RAPGEF3, RPS6KA1, RPS6KA2, RPS6KA3, RPS6KA6]
KEGG:04540	Gap junction	37	1.85E-20	67	89	 GUCY1B3  HTR2B  HTR2A  GRM1  TUBA1C  GRM5  GJA1  TUBA1A  PRKACG  PRKACA  PRKACB  HRAS  PRKG1  PDGFRB  PRKCG  GUCY1A3  GUCY1A2  PDGFRA  MAP2K1  MAP2K2  PRKCB  PRKCA  CSNK1D  TUBA4A  PLCB3  PLCB4  ADCY9  SOS1  RAF1  PLCB1  PLCB2  SRC  GNAI3  ITPR1  ADCY4  PDGFB  ADCY3  ITPR2  PDGFA  ADRB1  ADCY2  ITPR3  ADCY1  ADCY8  ADCY7  EGFR  GNAI1  ADCY6  ADCY5  GNAI2  TUBA3D  MAPK7  TUBA3C  GNA11  PDGFD  PDGFC  MAPK1  DRD1  DRD2  MAP2K5  MAPK3  MAP3K2  EGF  TJP1  GNAQ  GNAS  GRB2 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADRB1, CDK1, CSNK1D, DRD1, DRD2, EGF, EGFR, GJA1, GJD2, GNA11, GNAI1, GNAI2, GNAI3, GNAQ, GNAS, GRB2, GRM1, GRM5, GUCY1A2, GUCY1A3, GUCY1B3, HRAS, HTR2A, HTR2B, HTR2C, ITPR1, ITPR2, ITPR3, KRAS, LPAR1, MAP2K1, MAP2K2, MAP2K5, MAP3K2, MAPK1, MAPK3, MAPK7, NRAS, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRA, PDGFRB, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKG1, PRKG2, PRKX, RAF1, SOS1, SOS2, SRC, TJP1, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBA8, TUBAL3, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB2C, TUBB3, TUBB4, TUBB6, TUBB8]
KEGG:04660	T cell receptor signaling pathway	168	4.49E-20	84	108	 ITK  GSK3B  PIK3CD  CBLC  CBLB  PIK3CB  CD3E  CD3D  PIK3CG  IKBKB  PPP3CA  AKT2  GRAP2  AKT3  NCK2  CHP2  AKT1  MAP3K8  IKBKG  HRAS  MAP3K7  NCK1  PDK1  VAV3  MAP2K1  MAP2K2  CHUK  FOS  RHOA  VAV1  VAV2  ZAP70  PIK3CA  LCK  CD8A  PRKCQ  LCP2  SOS1  RAF1  SOS2  CARD11  PIK3R3  PIK3R2  PIK3R1  BCL10  CBL  MALT1  RELA  PIK3R5  CDC42  MAPK9  PAK1  PPP3R1  MAPK1  FYN  PLCG1  MAP2K7  PAK2  MAPK3  JUN  NFATC3  NFATC2  NFATC1  MAPK14  MAPK12  NFKB1  IL2  MAPK13  NFATC4  NFKBIA  MAPK11  CD4  DLG1  PTPRC  TEC  IL5  CD28  GRB2  PTPN6  KRAS  NFKBIE  MAP3K14  LAT  NFKBIB 	[AKT1, AKT2, AKT3, BCL10, CARD11, CBL, CBLB, CBLC, CD247, CD28, CD3D, CD3E, CD3G, CD4, CD40LG, CD8A, CD8B, CDC42, CDK4, CHP, CHP2, CHUK, CSF2, CTLA4, DLG1, FOS, FYN, GRAP2, GRB2, GSK3B, HRAS, ICOS, IFNG, IKBKB, IKBKG, IL10, IL2, IL4, IL5, ITK, JUN, KRAS, LAT, LCK, LCP2, MALT1, MAP2K1, MAP2K2, MAP2K7, MAP3K14, MAP3K7, MAP3K8, MAPK1, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK9, NCK1, NCK2, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NFKB1, NFKBIA, NFKBIB, NFKBIE, NRAS, PAK1, PAK2, PAK3, PAK4, PAK6, PAK7, PDCD1, PDK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCG1, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKCQ, PTPN6, PTPRC, RAF1, RASGRP1, RELA, RHOA, SOS1, SOS2, TEC, TNF, VAV1, VAV2, VAV3, ZAP70]
KEGG:00650	Butanoate metabolism	8	6.25E-20	19	29	 HMGCS1  GAD1  ACSM1  GAD2  ABAT  PDHB  AACS  ACAT2  ACAT1  HADHA  HMGCL  ALDH5A1  BDH1  OXCT1  EHHADH  OXCT2  HMGCS2  HADH  ACADS 	[AACS, ABAT, ACADS, ACAT1, ACAT2, ACSM1, ACSM2A, ACSM2B, ACSM3, ACSM4, ACSM5, ALDH5A1, BDH1, BDH2, ECHS1, EHHADH, GAD1, GAD2, HADH, HADHA, HMGCL, HMGCS1, HMGCS2, L2HGDH, OXCT1, OXCT2, PDHA1, PDHA2, PDHB]
KEGG:04666	Fc gamma R-mediated phagocytosis	103	1.01E-19	74	96	 ARPC1B  PIK3CD  PIK3CB  WASL  PIK3CG  CRKL  FCGR3A  CFL2  AKT2  CFL1  AKT3  RAC2  AKT1  RAC1  PRKCG  VAV3  MAP2K1  PLA2G4F  SYK  PRKCB  SPHK2  PRKCE  SPHK1  PLA2G4B  PRKCD  PLA2G4A  PRKCA  GAB2  DNM1  VAV1  DNM2  VAV2  DNM3  HCK  PIK3CA  PPAP2B  AMPH  RAF1  DOCK2  CRK  WAS  ASAP3  PIK3R3  PIK3R2  ASAP1  PIK3R1  ASAP2  PLD1  PLD2  PIK3R5  CDC42  PAK1  SCIN  INPP5D  PLCG2  MAPK1  PIP5K1A  PLCG1  FCGR1A  WASF1  WASF2  WASF3  MAPK3  LYN  VASP  MARCKSL1  GSN  MYO10  PTPRC  FCGR2A  RPS6KB1  FCGR2B  FCGR2C  LAT 	[AKT1, AKT2, AKT3, AMPH, ARF6, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, ASAP1, ASAP2, ASAP3, CDC42, CFL1, CFL2, CRK, CRKL, DNM1, DNM1L, DNM2, DNM3, DOCK2, FCGR1A, FCGR2A, FCGR2B, FCGR2C, FCGR3A, GAB2, GSN, HCK, INPP5D, LAT, LIMK1, LIMK2, LOC100132941, LOC100291917, LYN, MAP2K1, MAPK1, MAPK3, MARCKS, MARCKSL1, MYO10, NCF1, PAK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIP5K1A, PIP5K1B, PIP5K1C, PLA2G4A, PLA2G4B, PLA2G4D, PLA2G4E, PLA2G4F, PLA2G6, PLCG1, PLCG2, PLD1, PLD2, PPAP2A, PPAP2B, PPAP2C, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PTPRC, RAC1, RAC2, RAF1, RPS6KB1, RPS6KB2, SCIN, SPHK1, SPHK2, SYK, VASP, VAV1, VAV2, VAV3, WAS, WASF1, WASF2, WASF3, WASL]
KEGG:04010	MAPK signaling pathway	5	1.69E-19	78	268	 ZAK  HSPB1  ARRB1  ARRB2  ECSIT  ELK4  RPS6KA4  IKBKB  PPP3CA  RPS6KA5  RPS6KA2  AKT2  MYC  RPS6KA1  AKT3  STMN1  AKT1  MAP3K8  MAP3K7  MAP3K4  MAP3K5  PRKCG  MAP2K4  MAP4K2  MAP2K1  CHUK  IL1R1  PRKCB  IL1R2  PRKCA  FOS  MAPK8IP2  MAPK8IP3  MAPK8IP1  TNFRSF1A  IL1A  IL1B  RASA1  TRAF6  MAPKAPK2  RAF1  CRK  TP53  SRF  EGFR  CDC42  MAPK9  MAPK8  MAPK7  MAPK1  MAP2K7  MAPK3  NTRK1  MAP3K2  HSPA8  NTRK2  JUN  TGFB1  MAP3K1  EGF  GNG12  MAPK14  MAPK12  NFKB1  NFKB2  MAPK13  MAPK10  MAPK11  NR4A1  FAS  GRB2  MAP3K13  FGFR4  FGFR3  MAP3K11  FGFR2  MAP3K12  FGFR1 	[AKT1, AKT2, AKT3, ARRB1, ARRB2, ATF2, ATF4, BDNF, BRAF, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CACNA2D1, CACNA2D2, CACNA2D3, CACNA2D4, CACNB1, CACNB2, CACNB3, CACNB4, CACNG1, CACNG2, CACNG3, CACNG4, CACNG5, CACNG6, CACNG7, CACNG8, CASP3, CD14, CDC25B, CDC42, CHP, CHP2, CHUK, CRK, CRKL, DAXX, DDIT3, DUSP1, DUSP10, DUSP14, DUSP16, DUSP2, DUSP22, DUSP3, DUSP4, DUSP5, DUSP6, DUSP7, DUSP8, DUSP9, ECSIT, EGF, EGFR, ELK1, ELK4, FAS, FASLG, FGF1, FGF10, FGF11, FGF12, FGF13, FGF14, FGF16, FGF17, FGF18, FGF19, FGF2, FGF20, FGF21, FGF22, FGF23, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FGFR1, FGFR2, FGFR3, FGFR4, FLNA, FLNB, FLNC, FOS, GADD45A, GADD45B, GADD45G, GNA12, GNG12, GRB2, HRAS, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA6, HSPA8, HSPB1, IKBKB, IKBKG, IL1A, IL1B, IL1R1, IL1R2, JMJD7-PLA2G4B, JUN, JUND, KRAS, MAP2K1, MAP2K2, MAP2K3, MAP2K4, MAP2K5, MAP2K6, MAP2K7, MAP3K1, MAP3K11, MAP3K12, MAP3K13, MAP3K14, MAP3K2, MAP3K3, MAP3K4, MAP3K5, MAP3K6, MAP3K7, MAP3K8, MAP4K1, MAP4K2, MAP4K3, MAP4K4, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK7, MAPK8, MAPK8IP1, MAPK8IP2, MAPK8IP3, MAPK9, MAPKAPK2, MAPKAPK3, MAPKAPK5, MAPKSP1, MAPT, MAX, MECOM, MEF2C, MKNK1, MKNK2, MOS, MRAS, MYC, NF1, NFATC2, NFATC4, NFKB1, NFKB2, NGF, NLK, NR4A1, NRAS, NTF3, NTF4, NTRK1, NTRK2, PAK1, PAK2, PDGFA, PDGFB, PDGFRA, PDGFRB, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PPM1A, PPM1B, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PPP5C, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTPN5, PTPN7, PTPRR, RAC1, RAC2, RAC3, RAF1, RAP1A, RAP1B, RAPGEF2, RASA1, RASA2, RASGRF1, RASGRF2, RASGRP1, RASGRP2, RASGRP3, RASGRP4, RELA, RELB, RPS6KA1, RPS6KA2, RPS6KA3, RPS6KA4, RPS6KA5, RPS6KA6, RRAS, RRAS2, SOS1, SOS2, SRF, STK3, STK4, STMN1, TAB1, TAB2, TAOK1, TAOK2, TAOK3, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TNF, TNFRSF1A, TP53, TRAF2, TRAF6, ZAK]
KEGG:00561	Glycerolipid metabolism	8	2.42E-19	17	54	 PNLIPRP1  PNLIPRP2  AGPAT6  GK  LPL  AGPAT1  AGPAT2  AGPAT3  AGPAT4  GK2  LIPF  LIPC  GPAM  PPAP2B  LIPG  MGLL  PNLIP 	[AGK, AGPAT1, AGPAT2, AGPAT3, AGPAT4, AGPAT6, AGPAT9, AKR1A1, AKR1B1, AKR1B10, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, CEL, DAK, DGAT1, DGAT2, DGKA, DGKB, DGKD, DGKE, DGKG, DGKH, DGKI, DGKQ, DGKZ, GK, GK2, GLA, GLYCTK, GPAM, GPAT2, LCLAT1, LIPC, LIPF, LIPG, LPIN1, LPIN2, LPIN3, LPL, MBOAT1, MBOAT2, MGLL, MOGAT3, PNLIP, PNLIPRP1, PNLIPRP2, PNLIPRP3, PNPLA3, PPAP2A, PPAP2B, PPAP2C]
